iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,1.69497872019,1.69849756745,1.6999952199,4.17021276596,4.51761102603,3.93799002138,0.132494033
100,1.75158586852,1.76005973961,1.75339214624,4.93617021277,4.90045941807,4.90021382751,15.160580605
300,1.65449034771,1.65725016121,1.6595399539,4.35744680851,4.59418070444,4.27655024947,45.083525281
500,1.4905727303,1.48159215883,1.49902366904,4.46808510638,4.90045941807,3.97362794013,75.622936422
1000,1.35653678209,1.34658721067,1.36036088991,6.58723404255,7.42725880551,6.09408410549,150.788011811
1500,1.31523702548,1.30190189328,1.3190491159,6.90212765957,7.65696784074,6.34354953671,225.916449101
2000,1.25126255759,1.25182448712,1.25373691588,7.16595744681,7.2741194487,7.0028510335,301.058026566
2500,1.2951105246,1.31065214276,1.30338057588,8.76595744681,8.72894333844,8.3749109052,376.43931982
3000,1.15681278607,1.16369543539,1.16523713005,10.6638297872,11.2557427259,10.1033499644,451.024379684
3500,1.11741620484,1.1233980483,1.12726146387,13.2,13.0168453292,12.3663578047,526.251979853
4000,1.11777051594,1.1227645402,1.12825228276,13.2,13.1699846861,12.2594440485,601.413950255
4500,1.07553885002,1.08465658929,1.08176756362,14.2723404255,13.1699846861,13.863150392,676.541791922
5000,1.05351439024,1.05779181182,1.06166212964,16.4510638298,16.156202144,15.3064861012,751.711012245
5500,1.15025884252,1.16811529126,1.15775123129,16.6808510638,15.7733537519,16.2330719886,826.829359737
6000,1.00817945531,1.01755958042,1.01742043272,19.7787234043,19.4486983155,18.3891660727,901.64235541
6500,0.998808575587,1.01215794106,1.00901049602,20.2723404255,19.1424196018,19.4226657163,977.254659893
7000,0.97333951973,0.99651268634,0.984319395574,22.4425531915,20.67381317,21.4005702067,1052.52494829
7500,0.968427710798,0.991055848605,0.979218323746,22.9446808511,20.9035222052,21.8104062723,1128.02221109
8000,0.951468624419,0.967453314861,0.961781220243,24.3574468085,23.7366003063,23.2181040627,1203.24028353
8500,0.939736287638,0.953784720516,0.949111342437,25.6425531915,24.6554364472,24.6792587313,1278.19702186
9000,0.950760877699,0.969727335651,0.962014192256,25.7617021277,24.3491577335,24.5367070563,1353.74345934
9500,0.920221493911,0.934592853749,0.930047999229,27.3787234043,25.9571209801,26.3898788311,1429.33435203
10000,0.91399811542,0.928367358078,0.924603954312,27.7276595745,27.0290964778,26.6571632217,1505.30059538
10500,0.918302165546,0.929156408903,0.926831019422,27.4808510638,27.1822358346,27.0313613685,1580.73891967
11000,0.937815611837,0.949957437081,0.943819164493,25.8468085106,25.191424196,25.5702066999,1656.41777892
11500,0.88930333895,0.900165277941,0.897907896081,29.7276595745,29.1730474732,29.3300071276,1732.00143536
12000,0.897816743305,0.901361680013,0.908896937137,30.0340425532,29.8621745789,28.9914468995,1807.45115904
12500,0.872521812054,0.880778575396,0.883681835464,31.2425531915,30.7044410413,30.4526015681,1883.15423473
13000,0.865351926204,0.872893992382,0.875786602944,31.4468085106,31.4701378254,30.8089807555,1958.89094763
13500,0.906172692032,0.92260383348,0.912465329219,29.5234042553,27.8713629403,28.8488952245,2034.30506856
14000,0.852130446334,0.861482657116,0.862023390254,33.0382978723,32.6952526799,31.9672131148,2109.66502624
14500,0.844831480291,0.853699446728,0.853184949078,33.4553191489,33.5375191424,33.0185317177,2185.03228275
15000,0.836177854677,0.845600455657,0.845051678224,34.1787234043,33.6140888208,33.1967213115,2260.7204183
15500,0.829363316806,0.838138081307,0.836505167361,34.3829787234,34.3797856049,33.8738417676,2336.54887749
16000,0.817452641095,0.822362458393,0.825840171785,35.6510638298,36.0643185299,34.9073414113,2412.97766096
16500,0.812770277067,0.816008945243,0.820867477776,36.2723404255,36.4471669219,35.2102637206,2488.69265371
17000,0.801140725717,0.799110479086,0.810736081684,37.2680851064,37.4425727412,36.0477548111,2563.95809175
17500,0.792038480604,0.791204460952,0.798629493814,38.085106383,39.2036753446,37.1168923735,2639.72311082
18000,0.783053113601,0.779463882318,0.789093310876,38.8936170213,39.2036753446,37.8296507484,2714.89046118
18500,0.773200721702,0.768606562651,0.779864183373,39.770212766,40.045941807,38.7740555952,2790.6468377
19000,0.799166249197,0.801435971332,0.803480587494,38.4680851064,38.6676875957,37.7583749109,2866.08422274
19500,0.755901680288,0.750642820932,0.763594726762,40.9957446809,42.0367534456,40.4668567356,2941.55586054
20000,0.748610132979,0.747104188,0.757097034462,41.6085106383,42.9555895865,40.6094084105,3016.81624801
